MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE,MINISTERE
2473430433,247,40034304,3,3,TLEPRO34304,TLEPRO HYGIENE PROPRETE STERILISATION,1/9/15,,3,O,23830034304,2383,4/26/23,TLE pro hygiene proprete sterilisation,GH1,MENJ
2473430533,247,40034305,3,3,TLEPRO34305,TLEPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,1/9/16,8/31/25,3,O,23830034305,2383,4/26/23,TLE pro techniques d'interventions sur installations nucleaires,GH1,MENJ
2473440333,247,40034403,3,3,TLEPRO34403,TLEPRO METIERS DE LA SECURITE,1/9/16,,3,O,23830034403,2383,4/26/23,TLE pro metiers de la securite,GH2,MENJ
2762100133,276,40321001,3,3,TLPROA21001,TLPROA AGRO-EQUIPEMENT,1/9/11,,3,N,23831021001,2383,7/19/13,tlproa agro-equipement,,MASA
2762100433,276,40321004,3,3,TLPROA21004,TLPROA CGEA,1/9/18,,3,N,23831021004,2383,3/30/17,tlproa cgea,,MASA
2762111333,276,40321113,3,3,TLPROA21113,TLPROA CGEVV,1/9/18,,3,N,23831021113,2383,3/30/17,tlproa cge vitivinicole,Remplace le Bac Pro CGEA Vigne et vin,MASA
2762111433,276,40321114,3,3,TLPROA21114,TLPROA CONDUITE PRODUCTIONS HORTICOLES,1/9/20,,3,O,23831021114,2383,1/31/19,Tlproa Conduite de productions horticoles,,MASA
2762120333,276,40321203,3,3,TLPROA21203,TLPROA TECHN CONSEIL DE VENTE ANIMALERIE,1/9/11,,3,O,23831021203,2383,7/19/13,Tlproa Tech conseil vente en animalerie,,MASA
2762120433,276,40321204,3,3,TLPROA21204,TLPROA PROD-AQUACOLES,1/9/11,8/31/24,3,O,23831021204,2383,3/25/22,tlproa prod-aquacoles,,MASA
2762121033,276,40321210,3,3,TLPROA21210,TLPROA COND GEST ENTR CANIN ET FELIN,1/9/12,,3,O,23831021210,2383,7/19/13,Tlproa cdte-gest d'une entreprise du secteur canin et felin,Renovation du Bac Pro conduite et gestion de l'elevage canin et felin,MASA
2762121133,276,40321211,3,3,TLPROA21211,TLPROA COND GEST ENTR HIPPIQUE,1/9/13,,3,N,23831021211,2383,7/19/13,tlproa cg entreprise hippique,,MASA
2762121233,276,40321212,3,3,TLPROA21212,TLPROA TECH EXPE ANIMALE,1/9/13,,3,O,23831021212,2383,7/19/13,TLE pro agricole technicien en experimentation animale,Nouvelle filiere,MASA
2762121333,276,40321213,3,3,TLPROA21213,TLPROA CONDUITE PROD-AQUACOLES,1/9/24,,3,O,23831021213,2383,2/17/22,tlproa Conduite de prod-aquacoles,,MASA
2762130233,276,40321302,3,3,TLPROA21302,TLPROA GEST MILIEUX NATURELS FAUNE,1/9/11,,3,O,23831021302,2383,7/19/13,tlproa Gestion des milieux naturels et de la faune,,MASA
2762130333,276,40321303,3,3,TLPROA21303,TLPROA FORET,1/9/12,,3,O,23831021303,2383,7/19/13,tlproa foret,Renovation du Bac Pro Conduite et gestion des chantiers forestiers,MASA
2762140533,276,40321405,3,3,TLPROA21405,TLPROA AMENAGEMENTS PAYSAGERS,1/9/11,,3,O,23831021405,2383,7/19/13,tlproa Amenagements paysagers,,MASA
2762140733,276,40321407,3,3,TLPROA21407,TLPROA TEC CONS VTE UNIVERS JARDINERIE,1/9/21,,3,O,23831021407,2383,4/3/20,Tlproa Technicien conseil vente univers jardinerie,,MASA
2762210533,276,40322105,3,3,TLPROA22105,TLPROA LABORATOIRE CONTROLE QUALITE,1/9/11,,3,O,23831022105,2383,7/19/13,tlproa Laboratoire controle qualite,,MASA
2762210833,276,40322108,3,3,TLPROA22108,TLPROA TEC CONS VTE ALIMENTATION (PAB),1/9/22,,3,O,23831022108,2383,5/5/22,Tlproa Technicien conseil vente en alimentation prod alim et boissons,,MASA
2763300233,276,40333002,3,3,TLPROA33002,TLPROA SERV PERS TERRIT,1/9/13,8/31/24,3,O,23831033002,2383,3/24/22,TLE pro agricole Service aux personnes et aux territoires,Nouvelle filiere.,MASA
2763300333,276,40333003,3,3,TLPROA33003,TLPROA SERV PERS ANIM TERRIT,1/9/24,,3,O,23831033003,2383,2/17/22,TLE pro agricole Service aux personnes et animation dans territoires,,MASA
2532200111,253,1022001,1,1,MC    22001,MC  AGT CONTROL.NON DESTRUCTIF (MC4),1/9/95,,3,O,23910022001,2391,4/26/23,Mc agent de controle non destructif (mc4),,MENJ
2532210311,253,1022103,1,1,MC    22103,MC  EMPLOYE TRAITEUR (MC3),1/9/92,,3,O,23910022103,2391,4/26/23,Mc employe traiteur (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532210511,253,1022105,1,1,MC    22105,MC  CUISINIER DESSERTS RESTAU. (MC3),1/9/97,,3,O,23910022105,2391,4/26/23,Mc cuisinier en desserts de restaurant (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532210711,253,1022107,1,1,MC    22107,MC     BOULANGERIE SPECIALISEE (MC3),1/9/03,,3,O,23910022107,2391,4/26/23,Mc boulangerie specialisee (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532210811,253,1022108,1,1,MC    22108,MC     PATISSERIE BOULANGERE (MC3),1/9/04,,3,O,23910022108,2391,4/26/23,Mc patisserie boulangere (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532210911,253,1022109,1,1,MC    22109,MC     ART DE LA CUISINE ALLEGEE (MC3),1/9/06,,3,O,23910022109,2391,4/26/23,mc art de la cuisine allegee (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532211011,253,1022110,1,1,MC    22110,MC     PATIS.GLACE.CHOC.CONF.SPEC.(MC3),1/9/19,,3,O,23910022110,2391,4/7/23,Mc patisserie- glacerie- chocolaterie- confiserie specialisees (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532211111,253,1022111,1,1,MC    22111,MC     VENDEUR-CONSEIL ALIMENTATION(MC3),1/9/22,,3,O,23910022111,2391,4/26/23,Mc vendeur-conseil en alimentation (mc3),Cree avec un an de retard,MENJ
2532230411,253,1022304,1,1,MC    22304,MC     JOAILLERIE (MC3),1/9/01,,3,O,23910022304,2391,4/26/23,Mc joaillerie (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532230611,253,1022306,1,1,MC    22306,MC     ART DE LA DORURE A CHAUD,1/9/21,,3,O,23910022306,2391,5/21/21,Mc art de la dorure a chaud,,MENJ
2532230711,253,1022307,1,1,MC    22307,MC     BIJOUX DE MODE (MC3),1/9/23,,3,O,23910022307,2391,4/26/23,Mc bijoux de mode (mc3),,MENJ
2532240511,253,1022405,1,1,MC    22405,MC  CONDUCT.MACHINES VERRERIE (MC3),1/9/92,,3,O,23910022405,2391,4/26/23,Mc conducteur de machines de verrerie (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532270311,253,1022703,1,1,MC    22703,MC     TECHN.DES SERVICES ENERGIE (MC4),1/9/10,,3,O,23910022703,2391,4/26/23,Mc technicien(ne) des services a l'energie (mc4),,MENJ
2532270411,253,1022704,1,1,MC    22704,MC    TECH.ENERG.RENOUV.A EN.ELECTRIQUE,1/9/10,,3,O,23910022704,2391,4/26/23,Mc technicien en energies renouvelables opt.A energie electrique,Attention avant diffusion de mai 2010- ce code concernait la MC sans option (erreur rectifiee suite a publication arrete). Voir 01022705 cree apres.,MENJ
2532270511,253,1022705,1,1,MC    22705,MC     TECH.ENERG.RENOUV.B EN.THERMIQUE,1/9/10,,3,O,23910022705,2391,4/26/23,Mc technicien en energies renouvelables opt.B energie thermique,Attention avant diffusion de mai 2010- ce code n'existait pas. Seul avait ete cree 01022704 correspondant a la  MC sans option (erreur rectifiee suite a publication arrete),MENJ
2532270611,253,1022706,1,1,MC    22706,MC     MAINT.EQUIP.THERM.INDIVID.(MC3),1/9/23,,3,O,23910022706,2391,4/26/23,Mc maintenance des equipements thermiques individuels (mc3),,MENJ
2532320411,253,1023204,1,1,MC    23204,MC     ZINGUEUR (MC3),1/9/23,,3,O,23910023204,2391,4/26/23,Mc zingueur (mc3),,MENJ
2532330411,253,1023304,1,1,MC    23304,MC     PEINTURE DECORATION (MC4),1/9/01,,3,O,23910023304,2391,4/26/23,Mc peinture decoration (mc4),,MENJ
2532330611,253,1023306,1,1,MC    23306,MC     VEND.CONS.PROD.TECH.HABITAT (MC4),1/9/15,,3,O,23910023306,2391,3/23/15,Mc vendeur-conseil en produits techniques pour l'habitat (mc4),,MENJ
2532330711,253,1023307,1,1,MC    23307,MC     PLATRIER (MC3),1/9/23,,3,O,23910023307,2391,4/26/23,Mc platrier (mc3),,MENJ
2532420111,253,1024201,1,1,MC    24201,MC  ESSAYAGE-RETOUCHE-VENTE (MC3),1/9/96,,3,O,23910024201,2391,4/26/23,Mc essayage-retouche-vente (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532500211,253,1025002,1,1,MC    25002,MC     TECHNIC.ASCENSORIST. SERV.-MODERN,1/9/06,,3,O,23910025002,2391,4/26/23,Mc technicien(ne) ascensoriste (service et modernisation) (mc4),,MENJ
2532500311,253,1025003,1,1,MC    25003,MC MECATRONIQUE NAVALE (MC4),1/9/16,,3,O,23910025003,2391,3/24/16,Mc mecatronique navale (mc4),,MENJ
2532500411,253,1025004,1,1,MC    25004,MC     OPERAT.POLYV.INTERV.SUBAQUAT.,1/9/21,,3,O,23910025004,2391,4/26/23,Mc operateur polyvalent en interventions subaquatiques,,MENJ
2532511811,253,1025118,1,1,MC    25118,MC     REAL.CIRCUIT OLEOHYDR.PNEUM.(MC3),1/9/03,,3,O,23910025118,2391,4/26/23,Mc realisation de circuits oleohydrauliques et pneumatiques (mc3),RS 2023 : modification du niveau du diplome,MENJ
2532512211,253,1025122,1,1,MC    25122,MC     MAQUETTES ET PROTOTYPES (MC4),1/9/03,,3,O,23910025122,2391,4/26/23,Mc maquettes et prototypes (mc4),,MENJ
2532512311,253,1025123,1,1,MC    25123,MC     MAINT.INST.OLEOHYDRAU.PNEUM.(MC4),1/9/03,,3,O,23910025123,2391,4/26/23,Mc maintenance des installations oleohydrauliques et pneumatiques (mc4),,MENJ
2532530811,253,1025308,1,1,MC    25308,MC     AERON.OPT.AVION.MOT.TURB. (MC4),1/9/15,,3,O,23910025308,2391,3/23/15,Mc aeronautique option avions a moteurs a turbines (mc4),,MENJ
2532530911,253,1025309,1,1,MC    25309,MC     AERON.OPT.AVION.MOT.PIST. (MC4),1/9/15,,3,O,23910025309,2391,3/23/15,Mc aeronautique option avions a moteurs a pistons (mc4),,MENJ
2532531011,253,1025310,1,1,MC    25310,MC     AERON.OPT.HELIC.MOT.TURB. (MC4),1/9/15,,3,O,23910025310,2391,3/23/15,Mc aeronautique option helicopteres a moteurs a turbines (mc4),,MENJ
2532531111,253,1025311,1,1,MC    25311,MC     AERON.OPT.HELIC.MOT.PIST. (MC4),1/9/15,,3,O,23910025311,2391,3/23/15,Mc aeronautique option helicopteres a moteurs a pistons (mc4),,MENJ
2532531211,253,1025312,1,1,MC    25312,MC     AERON.OPT.AVIONIQUE (MC4),1/9/15,,3,O,23910025312,2391,3/23/15,Mc aeronautique option avionique (mc4),,MENJ
2532540611,253,1025406,1,1,MC    25406,MC TECHNICIEN(NE) EN SOUDAGE (MC4),1/9/16,,3,O,23910025406,2391,3/24/16,Mc technicien(ne) en soudage,,MENJ
2532540711,253,1025407,1,1,MC    25407,MC     TECHNICIEN(NE) EN TUYAUTERIE,1/9/17,,3,O,23910025407,2391,2/28/17,Mc technicien(ne) en tuyauterie,,MENJ
2532540811,253,1025408,1,1,MC    25408,MC     TECHN. CHAUDR. AERON. et SPATIALE,1/9/17,,3,O,23910025408,2391,2/28/17,Mc technicien(ne) en chaudronnerie aeronautique et spatiale,,MENJ
2532540911,253,1025409,1,1,MC    25409,MC     TECHNICIEN  PEINTURE AERONAUTIQUE,1/9/20,,3,O,23910025409,2391,3/29/20,Mc technicien en peinture aeronautique,,MENJ
2532550811,253,1025508,1,1,MC    25508,MC     TECHN. EN RESEAUX ELECTRIQ. (MC4),1/9/12,,3,O,23910025508,2391,4/13/12,Mc Technicien(ne) en reseaux electriques (mc4),,MENJ
2532550911,253,1025509,1,1,MC    25509,MC     CYBERSECURITE (MC4),1/9/23,,3,O,23910025509,2391,4/26/23,Mc cybersecurite (mc4),,MENJ
2532551011,253,1025510,1,1,MC    25510,MC     PROD.REPAR.PROD.ELECTRONIQ. (MC4),1/9/23,,3,O,23910025510,2391,4/26/23,Mc production et reparation de produits electroniques (mc4),,MENJ
2533110111,253,1031101,1,1,MC    31101,MC  ACCUEIL DANS TRANSPORTS (MC4),1/9/97,,3,O,23910031101,2391,4/26/23,Mc accueil dans les transports (mc4),,MENJ
2533120111,253,1031201,1,1,MC    31201,MC     ASSIST.CONSEIL VENT.DISTANC.(MC4),1/9/01,,3,O,23910031201,2391,4/26/23,Mc assistance- conseil- vente a distance (mc4),,MENJ
2533130111,253,1031301,1,1,MC    31301,MC     SERVICES FINANCIERS (MC4),1/9/02,8/31/24,3,O,23910031301,2391,4/26/23,Mc services financiers (mc4),,MENJ
2533260111,253,1032601,1,1,MC    32601,MC     SERVICES NUMER. AUX ORGANISATIONS,1/9/21,,3,O,23910032601,2391,4/26/23,Mc services numeriques aux organisations (mc4),,MENJ
2533300111,253,1033001,1,1,MC    33001,MC  AIDE A DOMICILE (MC3),1/9/96,8/31/24,3,O,23910033001,2391,4/26/23,Mc aide a domicile (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533300211,253,1033002,1,1,MC    33002,MC     AIDE A DOMICILE (MC3),1/9/23,,3,O,23910033002,2391,4/26/23,Mc aide a domicile (mc3),,MENJ
2533341011,253,1033410,1,1,MC    33410,MC  SOMMELLERIE (MC3),1/9/96,8/31/24,3,O,23910033410,2391,4/26/23,Mc sommellerie (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533341111,253,1033411,1,1,MC    33411,MC  EMPLOYE BARMAN (MC3),1/9/97,,3,O,23910033411,2391,4/26/23,Mc employe barman (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533341211,253,1033412,1,1,MC    33412,MC     ORGANISATEUR DE RECEPTION (MC4),1/9/05,,3,O,23910033412,2391,4/26/23,Mc organisateur de reception,,MENJ
2533341311,253,1033413,1,1,MC    33413,MC     ACCUEIL-RECEPTION (MC4),1/9/08,,3,O,23910033413,2391,4/26/23,mc accueil-reception (mc4),,MENJ
2533341411,253,1033414,1,1,MC    33414,MC SOMMELLERIE (MC4),1/9/23,,3,O,23910033414,2391,2/16/23,Mc sommellerie (mc4),,MENJ
2533350111,253,1033501,1,1,MC    33501,MC     ANIM.-GEST.PROJ.SECT.SPORT. (MC4),1/9/18,,3,O,23910033501,2391,11/22/18,Mc animation-gestion de projets dans le secteur sportif (mc4),,MENJ
2533350211,253,1033502,1,1,MC    33502,MC     ENC.SECT.SP. OPT.ACT.PHY.POU.TOUS,1/9/22,,3,O,23910033502,2391,4/20/22,Mc encadrement secteur sportif option activites physiques pour tous,,MENJ
2533350311,253,1033503,1,1,MC    33503,MC     ENC.SECT.SP. OPT.ACT.AQUA.etNATAT.,1/9/22,,3,O,23910033503,2391,4/20/22,Mc encadrement secteur sportif option activites aquatiques et natation,,MENJ
2533350411,253,1033504,1,1,MC    33504,MC     ENC.SECT.SP. OPT.ACT.FOR.COU.COL.,1/9/22,,3,O,23910033504,2391,4/20/22,Mc encadrement secteur sportif option activites forme-cours collectifs,,MENJ
2533350511,253,1033505,1,1,MC    33505,MC     ENC.SECT.SP. OPT.ACT.FOR.HAL.MUS.,1/9/22,,3,O,23910033505,2391,4/20/22,Mc encadr. secteur sportif opt. activ. forme-halterophilie-musculation,,MENJ
2533360511,253,1033605,1,1,MC    33605,MC     COIFFURE COUPE COULEUR (MC3),1/9/15,,3,O,23910033605,2391,4/26/23,Mc coiffure coupe couleur (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533420111,253,1034201,1,1,MC    34201,MC     ENTRET.COLLECT. PATRIMOINE (MC3),1/9/08,,3,O,23910034201,2391,4/26/23,mc entretien des collections du patrimoine (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533440111,253,1034401,1,1,MC    34401,MC     SURETE ESPAC.OUVERTS PUBLIC(MC3),1/9/01,8/31/24,3,O,23910034401,2391,4/26/23,Mc surete des espaces ouverts au public (mc3),RS 2023 : modification du niveau du diplome,MENJ
2533440211,253,1034402,1,1,MC    34402,MC     SECU.CIVILE ET D'ENTREPRISE (MC3),1/9/02,8/31/24,3,O,23910034402,2391,4/26/23,Mc securite civile et d'entreprise (mc3),RS 2023 : modification du niveau du diplome,MENJ
7409990111,740,58199901,1,1,FCND5 99901,FORM COMP NON DIP HORS MLDS NIV 5,1/9/12,,3,O,44110099901,4411,4/18/14,Formation complementaire non diplomante hors MLDS de niveau 5,,MENJ
7419990111,741,48199901,1,1,FCND4 99901,FORM COMP NON DIP HORS MLDS NIV 4,1/9/12,,3,O,44210099901,4421,4/18/14,Formation complementaire non diplomante hors MLDS de niveau 4,,MENJ
2502231311,250,40122313,1,1,1BMA1 22313,1BMA1 ARMURERIE,1/9/95,,3,O,23B10022313,23B1,5/11/15,1bma1 armurerie,,MENJ
2502231611,250,40122316,1,1,1BMA1 22316,1BMA1  ART BIJOU OPT.BIJOUT. JOAILLERIE,1/9/11,,3,O,23B10022316,23B1,4/26/23,1bma1 art du bijou option bijouterie joaillerie,,MENJ
2502231711,250,40122317,1,1,1BMA1 22317,1BMA1  ART BIJOU OPT.BIJOUT. SERTISSAGE,1/9/11,,3,O,23B10022317,23B1,4/26/23,1bma1 art du bijou option bijouterie sertissage,,MENJ
2502231811,250,40122318,1,1,1BMA1 22318,1BMA1  ART BIJOU OPT.BIJOUT.POLISS.FINIT,1/9/11,,3,O,23B10022318,23B1,4/26/23,1bma1 art du bijou option bijouterie polissage finition,,MENJ
2502231911,250,40122319,1,1,1BMA1 22319,1BMA1  ORFEVRERIE OPT. MONTURE-TOURNURE,1/9/15,,3,O,23B10022319,23B1,4/26/23,1bma1 orfevrerie option monture-tournure,,MENJ
2502240811,250,40122408,1,1,1BMA1 22408,1BMA1  CERAMIQUE,1/9/95,,3,O,23B10022408,23B1,4/26/23,1bma1 ceramique,,MENJ
2502240911,250,40122409,1,1,1BMA1 22409,1BMA1  VERRIER DECORATEUR,1/9/12,,3,O,23B10022409,23B1,4/26/23,1bma1 verrier decorateur,En attente GH.,MENJ
2502241011,250,40122410,1,1,1BMA1 22410,1BMA1  SOUFFLEUR DE VERRE,1/9/12,,3,O,23B10022410,23B1,4/26/23,1bma1 souffleur de verre,En attente GH.,MENJ
2502320111,250,40123201,1,1,1BMA1 23201,1BMA1  GRAVURE SUR PIERRE,1/9/15,,3,O,23B10023201,23B1,4/26/23,1bma1 gravure sur pierre,,MENJ
2502330111,250,40123301,1,1,1BMA1 23301,1BMA1  VOLUMES:STAFF MATERIAUX ASSOCIES,1/9/95,,3,O,23B10023301,23B1,4/26/23,1bma1 volumes : staff et materiaux associes,,MENJ
2502330411,250,40123304,1,1,1BMA1 23304,1BMA1  ARTS GRAPHIQUES OP.A SIGNALETIQUE,1/9/20,,3,O,23B10023304,23B1,5/23/19,1bma1 arts graphiques option A : signaletique,,MENJ
2502330511,250,40123305,1,1,1BMA1 23305,1BMA1  ARTS GRAPHIQUES OP.B DECOR PEINT,1/9/20,,3,O,23B10023305,23B1,5/23/19,1bma1 arts graphiques option B : decor peint,,MENJ
2502340911,250,40123409,1,1,1BMA1 23409,1BMA1  TECHNC.FACTUR.INSTR.OP.ACCORDEON,1/9/04,,3,O,23B10023409,23B1,4/26/23,1bma1 technicien en facture instrumentale option accordeon,,MENJ
2502341011,250,40123410,1,1,1BMA1 23410,1BMA1  TECHNC.FACTUR.INSTR.OP.GUITARE,1/9/04,,3,O,23B10023410,23B1,4/26/23,1bma1 technicien en facture instrumentale option guitare,,MENJ
2502341111,250,40123411,1,1,1BMA1 23411,1BMA1  TECHNC.FACTUR.INSTR.OP.PIANO,1/9/04,,3,O,23B10023411,23B1,4/26/23,1bma1 technicien en facture instrumentale option piano,,MENJ
2502341211,250,40123412,1,1,1BMA1 23412,1BMA1  EBENISTE,1/9/15,,3,O,23B10023412,23B1,4/26/23,1bma1 ebeniste,,MENJ
2502410611,250,40124106,1,1,1BMA1 24106,1BMA1  ARTS TECH.TAPIS TAPISSERIE LISSE,1/9/95,,3,O,23B10024106,23B1,4/26/23,1bma1 arts et techniques du tapis et de la tapisserie de lisse,,MENJ
2502410711,250,40124107,1,1,1BMA1 24107,1BMA1  ARTS DE LA DENTELLE OPT. FUSEAUX,1/9/08,,3,O,23B10024107,23B1,4/26/23,1bma1 arts de la dentelle option fuseaux,,MENJ
2502410811,250,40124108,1,1,1BMA1 24108,1BMA1  ARTS DE LA DENTELLE OPT.AIGUILLES,1/9/08,,3,O,23B10024108,23B1,4/26/23,1bma1 arts de la dentelle option aiguilles,,MENJ
2502421011,250,40124210,1,1,1BMA1 24210,1BMA1  BRODERIE,1/9/95,,3,O,23B10024210,23B1,4/26/23,1bma1 broderie,,MENJ
2502510111,250,40125101,1,1,1BMA1 25101,1BMA1  HORLOGERIE,1/9/09,,3,O,23B10025101,23B1,4/26/23,1bma1 horlogerie,,MENJ
2502540111,250,40125401,1,1,1BMA1 25401,1BMA1  TECHNC.FACTUR.INSTR.OP.INST.VENTS,1/9/04,,3,O,23B10025401,23B1,4/26/23,1bma1 technicien en facture instrumentale option instruments a vents,,MENJ
2502540211,250,40125402,1,1,1BMA1 25402,1BMA1  FERRONNIER D'ART (BMA),1/9/15,,3,O,23B10025402,23B1,4/26/23,1bma1 ferronnier d'art,,MENJ
2503220711,250,40132207,1,1,1BMA1 32207,1BMA1  ORFEVRERIE OPT. GRAVURES-CISELURE,1/9/15,,3,O,23B10032207,23B1,4/26/23,1bma1 orfevrerie option gravures-ciselure,,MENJ
2503220811,250,40132208,1,1,1BMA1 32208,1BMA1  ARTS DE LA RELIURE et DE LA DORURE,1/9/20,,3,O,23B10032208,23B1,5/23/19,1bma1 arts de la reliure et de la dorure,,MENJ
2512231321,251,40122313,2,1,1BMA2 22313,1BMA2 ARMURERIE,1/9/92,,3,O,23C10022313,23C1,5/11/15,1bma2 armurerie,,MENJ
2512231621,251,40122316,2,1,1BMA2 22316,1BMA2  ART BIJOU OPT.BIJOUT. JOAILLERIE,1/9/10,,3,O,23C10022316,23C1,4/26/23,1bma2 art du bijou option bijouterie joaillerie,,MENJ
2512231721,251,40122317,2,1,1BMA2 22317,1BMA2  ART BIJOU OPT.BIJOUT. SERTISSAGE,1/9/10,,3,O,23C10022317,23C1,4/26/23,1bma2 art du bijou option bijouterie sertissage,,MENJ
2512231821,251,40122318,2,1,1BMA2 22318,1BMA2  ART BIJOU OPT.BIJOUT.POLISS.FINIT,1/9/10,,3,O,23C10022318,23C1,4/26/23,1bma2 art du bijou option bijouterie polissage finition,,MENJ
2512231921,251,40122319,2,1,1BMA2 22319,1BMA2  ORFEVRERIE OPT. MONTURE-TOURNURE,1/9/14,,3,O,23C10022319,23C1,4/26/23,1bma2 orfevrerie option monture-tournure,,MENJ
2512240821,251,40122408,2,1,1BMA2 22408,1BMA2  CERAMIQUE,1/9/94,,3,O,23C10022408,23C1,4/26/23,1bma2 ceramique,,MENJ
2512240921,251,40122409,2,1,1BMA2 22409,1BMA2  VERRIER DECORATEUR,1/9/11,,3,O,23C10022409,23C1,4/26/23,1bma2 verrier decorateur,En attente GH.,MENJ
2512241021,251,40122410,2,1,1BMA2 22410,1BMA2  SOUFFLEUR DE VERRE,1/9/11,,3,O,23C10022410,23C1,4/26/23,1bma2 souffleur de verre,En attente GH.,MENJ
2512320121,251,40123201,2,1,1BMA2 23201,1BMA2  GRAVURE SUR PIERRE,1/9/14,,3,O,23C10023201,23C1,4/26/23,1bma2 gravure sur pierre,,MENJ
2512330121,251,40123301,2,1,1BMA2 23301,1BMA2  VOLUMES:STAFF MATERIAUX ASSOCIES,1/9/93,,3,O,23C10023301,23C1,4/26/23,1bma2 volumes : staff et materiaux associes,,MENJ
2512330421,251,40123304,2,1,1BMA2 23304,1BMA2  ARTS GRAPHIQUES OP.A SIGNALETIQUE,1/9/19,,3,O,23C10023304,23C1,5/23/19,1bma2 arts graphiques option A : signaletique,,MENJ
2512330521,251,40123305,2,1,1BMA2 23305,1BMA2  ARTS GRAPHIQUES OP.B DECOR PEINT,1/9/19,,3,O,23C10023305,23C1,5/23/19,1bma2 arts graphiques option B : decor peint,,MENJ
2512340921,251,40123409,2,1,1BMA2 23409,1BMA2  TECHNC.FACTUR.INSTR.OP.ACCORDEON,1/9/03,,3,O,23C10023409,23C1,4/26/23,1bma2 technicien en facture instrumentale option accordeon,,MENJ
2512341021,251,40123410,2,1,1BMA2 23410,1BMA2  TECHNC.FACTUR.INSTR.OP.GUITARE,1/9/03,,3,O,23C10023410,23C1,4/26/23,1bma2 technicien en facture instrumentale option guitare,,MENJ
2512341121,251,40123411,2,1,1BMA2 23411,1BMA2  TECHNC.FACTUR.INSTR.OP.PIANO,1/9/03,,3,O,23C10023411,23C1,4/26/23,1bma2 technicien en facture instrumentale option piano,,MENJ
2512341221,251,40123412,2,1,1BMA2 23412,1BMA2  EBENISTE,1/9/14,,3,O,23C10023412,23C1,4/26/23,1bma2 ebeniste,,MENJ
2512410621,251,40124106,2,1,1BMA2 24106,1BMA2  ARTS TECH.TAPIS TAPISSERIE LISSE,1/9/93,,3,O,23C10024106,23C1,4/26/23,1bma2 arts et techniques du tapis et de la tapisserie de lisse,,MENJ
2512410721,251,40124107,2,1,1BMA2 24107,1BMA2  ARTS DE LA DENTELLE OPT. FUSEAUX,1/9/07,,3,O,23C10024107,23C1,4/26/23,1bma2 arts de la dentelle option fuseaux,,MENJ
2512410821,251,40124108,2,1,1BMA2 24108,1BMA2  ARTS DE LA DENTELLE OPT.AIGUILLES,1/9/07,,3,O,23C10024108,23C1,4/26/23,1bma2 arts de la dentelle option aiguilles,,MENJ
2512421021,251,40124210,2,1,1BMA2 24210,1BMA2  BRODERIE,1/9/94,,3,O,23C10024210,23C1,4/26/23,1bma2 broderie,,MENJ
2512510121,251,40125101,2,1,1BMA2 25101,1BMA2  HORLOGERIE,1/9/08,,3,O,23C10025101,23C1,4/26/23,1bma2 horlogerie,,MENJ
2512540121,251,40125401,2,1,1BMA2 25401,1BMA2  TECHNC.FACTUR.INSTR.OP.INST.VENTS,1/9/03,,3,O,23C10025401,23C1,4/26/23,1bma2 technicien en facture instrumentale option instruments a vents,,MENJ
2512540221,251,40125402,2,1,1BMA2 25402,1BMA2  FERRONNIER D'ART (BMA),1/9/14,,3,O,23C10025402,23C1,4/26/23,1bma2 ferronnier d'art,,MENJ
2513220721,251,40132207,2,1,1BMA2 32207,1BMA2  ORFEVRERIE OPT. GRAVURES-CISELURE,1/9/14,,3,O,23C10032207,23C1,4/26/23,1bma2 orfevrerie option gravures-ciselure,,MENJ
2513220821,251,40132208,2,1,1BMA2 32208,1BMA2  ARTS DE LA RELIURE et DE LA DORURE,1/9/19,,3,O,23C10032208,23C1,5/23/19,1bma2 arts de la reliure et de la dorure,,MENJ
2512231322,251,40122313,2,2,2BMA2 22313,2BMA2 ARMURERIE,1/9/92,,3,O,23C20022313,23C2,5/11/15,2bma2 armurerie,,MENJ
