MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2473110733,247,40031107,3,3,TLEPRO31107,TLEPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,9/1/12,,3,O,23830031107,2383,4/26/23,Tle pro conducteur transport routier marchandises,GH1
2473110933,247,40031109,3,3,TLEPRO31109,TLEPRO TRANSPORT FLUVIAL,9/1/14,,3,O,23830031109,2383,4/26/23,Tle pro transport fluvial,"GH1. Ouverture 1ère en 2013, comme la 2nde,  pour intégrer les sortants de CAP en 1ère"
2473111233,247,40031112,3,3,TLEPRO31112,TLEPRO CGEM-COMMERCE/PLAIS.PRO OP.VOILE,9/1/21,,3,O,23830031112,2383,4/26/23,Tle pro cgem-commerce/plaisance professionnelle option voile,
2473111333,247,40031113,3,3,TLEPRO31113,TLEPRO CGEM-COMMERCE/PLAIS.PRO OP.YACHT,9/1/21,,3,O,23830031113,2383,4/26/23,Tle pro cgem-commerce/plaisance professionnelle option yacht,
2473111433,247,40031114,3,3,TLEPRO31114,TLEPRO ORGANIS. TRANSPORT MARCHANDISES,9/1/22,,3,O,23830031114,2383,4/26/23,Tle pro organisation de transport de marchandises,Enseignements économie-droit et LV2
2473120933,247,40031209,3,3,TLEPRO31209,TLEPRO POISSONNIER-ECAILLER-TRAITEUR,9/1/10,,3,O,23830031209,2383,4/26/23,Tle pro poissonnier-écailler-traiteur,GH1. Mise en conformité libellé
2473121233,247,40031212,3,3,TLEPRO31212,TLEPRO METIERS DE L'ACCUEIL,9/1/21,,3,O,23830031212,2383,4/26/23,Tle pro métiers de l'accueil,
2473121333,247,40031213,3,3,TLEPRO31213,TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,9/1/21,,3,O,23830031213,2383,4/26/23,Tle pro mét. commerce&vente opt.A animat. gestion espace commercial,
2473121433,247,40031214,3,3,TLEPRO31214,TLEPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,9/1/21,,3,O,23830031214,2383,4/26/23,Tle pro mét. commerce&vente opt.B pros.client. valor.offre commerc.,
2473220633,247,40032206,3,3,TLEPRO32206,TLEPRO FACONNAGE PRODTS IMPRIMES ROUTAGE,9/1/13,,3,O,23830032206,2383,4/26/23,"Tle pro façonnage de produits imprimés, routage",GH1
2473220733,247,40032207,3,3,TLEPRO32207,TLEPRO REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.,9/1/16,,3,O,23830032207,2383,4/26/23,Tle pro réal. prod. imprimés & plurimédia op.A productions graphiques,GH1
2473220833,247,40032208,3,3,TLEPRO32208,TLEPRO REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.,9/1/16,,3,O,23830032208,2383,4/26/23,Tle pro réal. prod. imprimés & plurimédia opt.B productions imprimées,GH1
2473230333,247,40032303,3,3,TLEPRO32303,TLEPRO ART.& MET.ART:COM.VIS.VIS.PLURI-M,9/1/13,,3,O,23830032303,2383,4/26/23,Tle pro artisanat&métiers d'art opt. communic. visuelle pluri-média,GH1
2473230433,247,40032304,3,3,TLEPRO32304,TLEPRO PHOTOGRAPHIE,9/1/14,,3,O,23830032304,2383,4/26/23,Tle pro photographie,GH1
2473300233,247,40033002,3,3,TLEPRO33002,TLEPRO SERVICES DE PROXIMITE  VIE LOCALE,9/1/08,8/31/23,3,O,23830033002,2383,1/8/23,tlepro  services de proximite  vie locale,"GH2. A la rentrée 2011, le champ ""Options Obligatoires"" est passé de ""1"" à ""2"" (prise en compte LV2)."
2473300333,247,40033003,3,3,TLEPRO33003,TLEPRO ACC.SOINS-S.PERS. OPT.A DOMICILE,9/1/13,8/31/24,3,O,23830033003,2383,4/26/23,"Tle pro accompagn., soins & services à la personne option A à domicile",GH1
2473300433,247,40033004,3,3,TLEPRO33004,TLEPRO ACC.SOINS-S.PERS. OPT.EN STRUCTUR,9/1/13,8/31/24,3,O,23830033004,2383,4/26/23,"Tle pro accompagn., soins & services à la personne opt. B en structure",GH1
2473300633,247,40033006,3,3,TLEPRO33006,TLEPRO ANIMAT. ENFANCE& PERSONNES AGEES,9/1/22,,3,O,23830033006,2383,4/26/23,Tle pro animation - enfance et personnes âgées,Enseignements économie-gestion et LV2
2473300733,247,40033007,3,3,TLEPRO33007,TLEPRO ACCOMP. SOINS-SERVICES PERSONNE,9/1/24,,3,O,23830033007,2383,4/26/23,"Tle pro accompagnement, soins et services à la personne",
2473310133,247,40033101,3,3,TLEPRO33101,TLEPRO OPTIQUE LUNETTERIE,9/1/11,,3,O,23830033101,2383,4/26/23,Tle pro optique lunetterie,GH1
2473310333,247,40033103,3,3,TLEPRO33103,TLEPRO TECHNICIEN APPAREIL. ORTHOPEDIQUE,9/1/18,,3,O,23830033103,2383,4/26/23,Tle pro technicien en appareillage orthopédique,GH1
2473310433,247,40033104,3,3,TLEPRO33104,TLEPRO TECHNICIEN EN PROTHESE DENTAIRE,9/1/22,,3,O,23830033104,2383,4/26/23,Tle pro technicien en prothèse dentaire,Enseignements économie-gestion et physique-chimie
2473340333,247,40033403,3,3,TLEPRO33403,TLEPRO COMMERC. SERVICES EN RESTAURATION,9/1/13,,3,O,23830033403,2383,4/26/23,Tle pro commercialisation et  services en restauration,GH1
2473360233,247,40033602,3,3,TLEPRO33602,TLEPRO PERRUQUIER POSTICHEUR,9/1/11,,3,O,23830033602,2383,4/26/23,Tle pro perruquier posticheur,GH1
2473360333,247,40033603,3,3,TLEPRO33603,TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE,9/1/19,8/31/24,3,O,23830033603,2383,4/26/23,Tle pro esthétique cosmétique parfumerie,GH1
2473360433,247,40033604,3,3,TLEPRO33604,TLEPRO METIERS DE LA COIFFURE,9/1/22,,3,O,23830033604,2383,4/26/23,Tle pro métiers de la coiffure,Enseignements économie-gestion et physique-chimie
2473360633,247,40033606,3,3,TLEPRO33606,TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE,9/1/24,,3,O,23830033606,2383,4/26/23,Tle pro esthétique cosmétique parfumerie,
2473430333,247,40034303,3,3,TLEPRO34303,TLEPRO GEST. POLLUTIONS PROTEC. ENVIRON.,9/1/15,,3,O,23830034303,2383,4/26/23,Tle pro gestion des pollutions et protection de l'environnement,GH1
2473430433,247,40034304,3,3,TLEPRO34304,TLEPRO HYGIENE PROPRETE STERILISATION,9/1/15,,3,O,23830034304,2383,4/26/23,Tle pro hygiène propreté stérilisation,GH1
2473430533,247,40034305,3,3,TLEPRO34305,TLEPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,9/1/16,8/31/25,3,O,23830034305,2383,4/26/23,Tle pro techniques d'interventions sur installations nucléaires,GH1
2473440333,247,40034403,3,3,TLEPRO34403,TLEPRO METIERS DE LA SECURITE,9/1/16,,3,O,23830034403,2383,4/26/23,Tle pro métiers de la sécurité,GH2
2762100133,276,40321001,3,3,TLPROA21001,TLPROA AGRO-EQUIPEMENT,9/1/11,,3,N,23831021001,2383,7/19/13,tlproa agro-equipement,
2762100433,276,40321004,3,3,TLPROA21004,TLPROA CGEA,9/1/18,,3,N,23831021004,2383,3/30/17,tlproa cgea,
2762111333,276,40321113,3,3,TLPROA21113,TLPROA CGEVV,9/1/18,,3,N,23831021113,2383,3/30/17,tlproa cge vitivinicole,Remplace le Bac Pro CGEA Vigne et vin
2762111433,276,40321114,3,3,TLPROA21114,TLPROA CONDUITE PRODUCTIONS HORTICOLES,9/1/20,,3,O,23831021114,2383,1/31/19,Tlproa Conduite de productions horticoles,
2762120333,276,40321203,3,3,TLPROA21203,TLPROA TECHN CONSEIL DE VENTE ANIMALERIE,9/1/11,,3,O,23831021203,2383,7/19/13,Tlproa Tech conseil vente en animalerie,
2762120433,276,40321204,3,3,TLPROA21204,TLPROA PROD-AQUACOLES,9/1/11,8/31/24,3,O,23831021204,2383,3/25/22,tlproa prod-aquacoles,
2762121033,276,40321210,3,3,TLPROA21210,TLPROA COND GEST ENTR CANIN ET FELIN,9/1/12,,3,O,23831021210,2383,7/19/13,Tlproa cdte-gest d'une entreprise du secteur canin et felin,Rénovation du Bac Pro conduite et gestion de l'élevage canin et félin
2762121133,276,40321211,3,3,TLPROA21211,TLPROA COND GEST ENTR HIPPIQUE,9/1/13,,3,N,23831021211,2383,7/19/13,tlproa cg entreprise hippique,
2762121233,276,40321212,3,3,TLPROA21212,TLPROA TECH EXPE ANIMALE,9/1/13,,3,O,23831021212,2383,7/19/13,Tle pro agricole technicien en expérimentation animale,Nouvelle filière
2762121333,276,40321213,3,3,TLPROA21213,TLPROA CONDUITE PROD-AQUACOLES,9/1/24,,3,O,23831021213,2383,2/17/22,tlproa Conduite de prod-aquacoles,
2762130233,276,40321302,3,3,TLPROA21302,TLPROA GEST MILIEUX NATURELS FAUNE,9/1/11,,3,O,23831021302,2383,7/19/13,tlproa Gestion des milieux naturels et de la faune,
2762130333,276,40321303,3,3,TLPROA21303,TLPROA FORET,9/1/12,,3,O,23831021303,2383,7/19/13,tlproa forêt,Rénovation du Bac Pro Conduite et gestion des chantiers forestiers
2762140533,276,40321405,3,3,TLPROA21405,TLPROA AMENAGEMENTS PAYSAGERS,9/1/11,,3,O,23831021405,2383,7/19/13,tlproa Aménagements paysagers,
2762140733,276,40321407,3,3,TLPROA21407,TLPROA TEC CONS VTE UNIVERS JARDINERIE,9/1/21,,3,O,23831021407,2383,4/3/20,Tlproa Technicien conseil vente univers jardinerie,
2762210533,276,40322105,3,3,TLPROA22105,TLPROA LABORATOIRE CONTROLE QUALITE,9/1/11,,3,O,23831022105,2383,7/19/13,tlproa Laboratoire contrôle qualité,
2762210833,276,40322108,3,3,TLPROA22108,TLPROA TEC CONS VTE ALIMENTATION (PAB),9/1/22,,3,O,23831022108,2383,5/5/22,Tlproa Technicien conseil vente en alimentation prod alim et boissons,
2763300233,276,40333002,3,3,TLPROA33002,TLPROA SERV PERS TERRIT,9/1/13,8/31/24,3,O,23831033002,2383,3/24/22,Tle pro agricole Service aux personnes et aux territoires,Nouvelle filière.
2763300333,276,40333003,3,3,TLPROA33003,TLPROA SERV PERS ANIM TERRIT,9/1/24,,3,O,23831033003,2383,2/17/22,Tle pro agricole Service aux personnes et animation dans territoires,
2532200111,253,1022001,1,1,MC    22001,MC  AGT CONTROL.NON DESTRUCTIF (MC4),9/1/95,,3,O,23910022001,2391,4/26/23,Mc agent de contrôle non destructif (mc4),
2532210311,253,1022103,1,1,MC    22103,MC  EMPLOYE TRAITEUR (MC3),9/1/92,,3,O,23910022103,2391,4/26/23,Mc employé traiteur (mc3),RS 2023 : modification du niveau du diplôme
2532210511,253,1022105,1,1,MC    22105,MC  CUISINIER DESSERTS RESTAU. (MC3),9/1/97,,3,O,23910022105,2391,4/26/23,Mc cuisinier en desserts de restaurant (mc3),RS 2023 : modification du niveau du diplôme
2532210611,253,1022106,1,1,MC    22106,MC  VENDEUR SPEC. ALIMENTAT. (MC3),9/1/98,8/31/23,3,O,23910022106,2391,4/7/23,Mc  vendeur spec. alimentat. (mc3),RS 2023 : modification du niveau du diplôme
2532210711,253,1022107,1,1,MC    22107,MC     BOULANGERIE SPECIALISEE (MC3),9/1/03,,3,O,23910022107,2391,4/26/23,Mc boulangerie spécialisée (mc3),RS 2023 : modification du niveau du diplôme
2532210811,253,1022108,1,1,MC    22108,MC     PATISSERIE BOULANGERE (MC3),9/1/04,,3,O,23910022108,2391,4/26/23,Mc pâtisserie boulangère (mc3),RS 2023 : modification du niveau du diplôme
2532210911,253,1022109,1,1,MC    22109,MC     ART DE LA CUISINE ALLEGEE (MC3),9/1/06,,3,O,23910022109,2391,4/26/23,mc art de la cuisine allegée (mc3),RS 2023 : modification du niveau du diplôme
2532211011,253,1022110,1,1,MC    22110,MC     PATIS.GLACE.CHOC.CONF.SPEC.(MC3),9/1/19,,3,O,23910022110,2391,4/7/23,"Mc pâtisserie, glacerie, chocolaterie, confiserie spécialisées (mc3)",RS 2023 : modification du niveau du diplôme
2532211111,253,1022111,1,1,MC    22111,MC     VENDEUR-CONSEIL ALIMENTATION(MC3),9/1/22,,3,O,23910022111,2391,4/26/23,Mc vendeur-conseil en alimentation (mc3),Créé avec un an de retard
2532230411,253,1022304,1,1,MC    22304,MC     JOAILLERIE (MC3),9/1/01,,3,O,23910022304,2391,4/26/23,Mc joaillerie (mc3),RS 2023 : modification du niveau du diplôme
2532230611,253,1022306,1,1,MC    22306,MC     ART DE LA DORURE A CHAUD,9/1/21,,3,O,23910022306,2391,5/21/21,Mc art de la dorure à chaud,
2532230711,253,1022307,1,1,MC    22307,MC     BIJOUX DE MODE (MC3),9/1/23,,3,O,23910022307,2391,4/26/23,Mc bijoux de mode (mc3),
2532240511,253,1022405,1,1,MC    22405,MC  CONDUCT.MACHINES VERRERIE (MC3),9/1/92,,3,O,23910022405,2391,4/26/23,Mc conducteur de machines de verrerie (mc3),RS 2023 : modification du niveau du diplôme
2532270111,253,1022701,1,1,MC    22701,MC  MAINT.EQUIPT THERMIQ.INDIV. (MC3),9/1/94,8/31/23,3,O,23910022701,2391,4/7/23,Mc  maint.equipt thermiq.indiv. (mc3),RS 2023 : modification du niveau du diplôme
2532270311,253,1022703,1,1,MC    22703,MC     TECHN.DES SERVICES ENERGIE (MC4),9/1/10,,3,O,23910022703,2391,4/26/23,Mc technicien(ne) des services à l'énergie (mc4),
2532270411,253,1022704,1,1,MC    22704,MC    TECH.ENERG.RENOUV.A EN.ELECTRIQUE,9/1/10,,3,O,23910022704,2391,4/26/23,Mc technicien en énergies renouvelables opt.A énergie électrique,"Attention,avant diffusion de mai 2010, ce code concernait la MC sans option (erreur rectifiée suite à publication arrêté). Voir 01022705 créé après."
2532270511,253,1022705,1,1,MC    22705,MC     TECH.ENERG.RENOUV.B EN.THERMIQUE,9/1/10,,3,O,23910022705,2391,4/26/23,Mc technicien en énergies renouvelables opt.B énergie thermique,"Attention,avant diffusion de mai 2010, ce code n'existait pas. Seul avait été créé 01022704 correspondant à la  MC sans option (erreur rectifiée suite à publication arrêté),"
2532270611,253,1022706,1,1,MC    22706,MC     MAINT.EQUIP.THERM.INDIVID.(MC3),9/1/23,,3,O,23910022706,2391,4/26/23,Mc maintenance des équipements thermiques individuels (mc3),
2532320211,253,1023202,1,1,MC    23202,MC  ZINGUERIE (MC3),9/1/92,8/31/23,3,O,23910023202,2391,4/7/23,Mc  zinguerie (mc3),RS 2023 : modification du niveau du diplôme
2532320411,253,1023204,1,1,MC    23204,MC     ZINGUEUR (MC3),9/1/23,,3,O,23910023204,2391,4/26/23,Mc zingueur (mc3),
2532330211,253,1023302,1,1,MC    23302,MC  PLAQUISTE (MC3),9/1/94,8/31/23,3,O,23910023302,2391,4/7/23,Mc  plaquiste (mc3),RS 2023 : modification du niveau du diplôme
2532330411,253,1023304,1,1,MC    23304,MC     PEINTURE DECORATION (MC4),9/1/01,,3,O,23910023304,2391,4/26/23,Mc peinture décoration (mc4),
2532330611,253,1023306,1,1,MC    23306,MC     VEND.CONS.PROD.TECH.HABITAT (MC4),9/1/15,,3,O,23910023306,2391,3/23/15,Mc vendeur-conseil en produits techniques pour l'habitat (mc4),
2532330711,253,1023307,1,1,MC    23307,MC     PLATRIER (MC3),9/1/23,,3,O,23910023307,2391,4/26/23,Mc plâtrier (mc3),
2532420111,253,1024201,1,1,MC    24201,MC  ESSAYAGE-RETOUCHE-VENTE (MC3),9/1/96,,3,O,23910024201,2391,4/26/23,Mc essayage-retouche-vente (mc3),RS 2023 : modification du niveau du diplôme
2532420211,253,1024202,1,1,MC    24202,MC     DECORS TEXT. PERM.  EPHEM. (MC5),9/1/08,8/31/23,3,O,23910024202,2391,1/8/23,Mc     decors text. perm.  ephem. (mc5),
2532500211,253,1025002,1,1,MC    25002,MC     TECHNIC.ASCENSORIST. SERV.-MODERN,9/1/06,,3,O,23910025002,2391,4/26/23,Mc technicien(ne) ascensoriste (service et modernisation) (mc4),
2532500311,253,1025003,1,1,MC    25003,MC MECATRONIQUE NAVALE (MC4),9/1/16,,3,O,23910025003,2391,3/24/16,Mc mécatronique navale (mc4),
2532500411,253,1025004,1,1,MC    25004,MC     OPERAT.POLYV.INTERV.SUBAQUAT.,9/1/21,,3,O,23910025004,2391,4/26/23,Mc opérateur polyvalent en interventions subaquatiques,
2532511811,253,1025118,1,1,MC    25118,MC     REAL.CIRCUIT OLEOHYDR.PNEUM.(MC3),9/1/03,,3,O,23910025118,2391,4/26/23,Mc réalisation de circuits oléohydrauliques et pneumatiques (mc3),RS 2023 : modification du niveau du diplôme
2532512211,253,1025122,1,1,MC    25122,MC     MAQUETTES ET PROTOTYPES (MC4),9/1/03,,3,O,23910025122,2391,4/26/23,Mc maquettes et prototypes (mc4),
2532512311,253,1025123,1,1,MC    25123,MC     MAINT.INST.OLEOHYDRAU.PNEUM.(MC4),9/1/03,,3,O,23910025123,2391,4/26/23,Mc maintenance des installations oléohydrauliques & pneumatiques (mc4),
2532520711,253,1025207,1,1,MC    25207,MC     MAINT.MOT.DIESEL EQUIPMTS (MC5),9/1/03,8/31/23,3,O,23910025207,2391,4/12/22,Mc     maint.mot.diesel equipmts (mc5),
2532530811,253,1025308,1,1,MC    25308,MC     AERON.OPT.AVION.MOT.TURB. (MC4),9/1/15,,3,O,23910025308,2391,3/23/15,Mc aéronautique option avions à moteurs à turbines (mc4),
2532530911,253,1025309,1,1,MC    25309,MC     AERON.OPT.AVION.MOT.PIST. (MC4),9/1/15,,3,O,23910025309,2391,3/23/15,Mc aéronautique option avions à moteurs à pistons (mc4),
2532531011,253,1025310,1,1,MC    25310,MC     AERON.OPT.HELIC.MOT.TURB. (MC4),9/1/15,,3,O,23910025310,2391,3/23/15,Mc aéronautique option hélicoptères à moteurs à turbines (mc4),
2532531111,253,1025311,1,1,MC    25311,MC     AERON.OPT.HELIC.MOT.PIST. (MC4),9/1/15,,3,O,23910025311,2391,3/23/15,Mc aéronautique option hélicoptères à moteurs à pistons (mc4),
2532531211,253,1025312,1,1,MC    25312,MC     AERON.OPT.AVIONIQUE (MC4),9/1/15,,3,O,23910025312,2391,3/23/15,Mc aéronautique option avionique (mc4),
2532540611,253,1025406,1,1,MC    25406,MC TECHNICIEN(NE) EN SOUDAGE (MC4),9/1/16,,3,O,23910025406,2391,3/24/16,Mc technicien(ne) en soudage,
2532540711,253,1025407,1,1,MC    25407,MC     TECHNICIEN(NE) EN TUYAUTERIE,9/1/17,,3,O,23910025407,2391,2/28/17,Mc technicien(ne) en tuyauterie,
2532540811,253,1025408,1,1,MC    25408,MC     TECHN. CHAUDR. AERON. & SPATIALE,9/1/17,,3,O,23910025408,2391,2/28/17,Mc technicien(ne) en chaudronnerie aéronautique et spatiale,
2532540911,253,1025409,1,1,MC    25409,MC     TECHNICIEN  PEINTURE AERONAUTIQUE,9/1/20,,3,O,23910025409,2391,3/29/20,Mc technicien en peinture aéronautique,
2532550711,253,1025507,1,1,MC    25507,MC     MAINT. SYST. EMBARQUES AUTOMOBILE,9/1/05,8/31/23,3,O,23910025507,2391,4/12/22,Mc maint.syst.embarqués automobile (mc5),
2532550811,253,1025508,1,1,MC    25508,MC     TECHN. EN RESEAUX ELECTRIQ. (MC4),9/1/12,,3,O,23910025508,2391,4/13/12,Mc Technicien(ne) en réseaux électriques (mc4),
2532550911,253,1025509,1,1,MC    25509,MC     CYBERSECURITE (MC4),9/1/23,,3,O,23910025509,2391,4/26/23,Mc cybersécurité (mc4),
2532551011,253,1025510,1,1,MC    25510,MC     PROD.REPAR.PROD.ELECTRONIQ. (MC4),9/1/23,,3,O,23910025510,2391,4/26/23,Mc production et réparation de produits électroniques (mc4),
2533110111,253,1031101,1,1,MC    31101,MC  ACCUEIL DANS TRANSPORTS (MC4),9/1/97,,3,O,23910031101,2391,4/26/23,Mc accueil dans les transports (mc4),
2533110211,253,1031102,1,1,MC    31102,MC  AGENT TRANSPORT EXPL.FERROV.(MC4),9/1/98,8/31/23,3,O,23910031102,2391,5/24/23,Mc agent transport exploitation ferroviaire (mc4),
2533120111,253,1031201,1,1,MC    31201,MC     ASSIST.CONSEIL VENT.DISTANC.(MC4),9/1/01,,3,O,23910031201,2391,4/26/23,"Mc assistance, conseil, vente à distance (mc4)",
2533130111,253,1031301,1,1,MC    31301,MC     SERVICES FINANCIERS (MC4),9/1/02,8/31/24,3,O,23910031301,2391,4/26/23,Mc services financiers (mc4),
2533260111,253,1032601,1,1,MC    32601,MC     SERVICES NUMER. AUX ORGANISATIONS,9/1/21,,3,O,23910032601,2391,4/26/23,Mc services numériques aux organisations (mc4),
2533300111,253,1033001,1,1,MC    33001,MC  AIDE A DOMICILE (MC3),9/1/96,8/31/24,3,O,23910033001,2391,4/26/23,Mc aide a domicile (mc3),RS 2023 : modification du niveau du diplôme
2533300211,253,1033002,1,1,MC    33002,MC     AIDE A DOMICILE (MC3),9/1/23,,3,O,23910033002,2391,4/26/23,Mc aide à domicile (mc3),
2533341011,253,1033410,1,1,MC    33410,MC  SOMMELLERIE (MC3),9/1/96,8/31/24,3,O,23910033410,2391,4/26/23,Mc sommellerie (mc3),RS 2023 : modification du niveau du diplôme
2533341111,253,1033411,1,1,MC    33411,MC  EMPLOYE BARMAN (MC3),9/1/97,,3,O,23910033411,2391,4/26/23,Mc employé barman (mc3),RS 2023 : modification du niveau du diplôme
2533341211,253,1033412,1,1,MC    33412,MC     ORGANISATEUR DE RECEPTION (MC4),9/1/05,,3,O,23910033412,2391,4/26/23,Mc organisateur de réception,
2533341311,253,1033413,1,1,MC    33413,MC     ACCUEIL-RECEPTION (MC4),9/1/08,,3,O,23910033413,2391,4/26/23,mc accueil-réception (mc4),
2533341411,253,1033414,1,1,MC    33414,MC SOMMELLERIE (MC4),9/1/23,,3,O,23910033414,2391,2/16/23,Mc sommellerie (mc4),
2533350111,253,1033501,1,1,MC    33501,MC     ANIM.-GEST.PROJ.SECT.SPORT. (MC4),9/1/18,,3,O,23910033501,2391,11/22/18,Mc animation-gestion de projets dans le secteur sportif (mc4),
2533350211,253,1033502,1,1,MC    33502,MC     ENC.SECT.SP. OPT.ACT.PHY.POU.TOUS,9/1/22,,3,O,23910033502,2391,4/20/22,Mc encadrement secteur sportif option activités physiques pour tous,
2533350311,253,1033503,1,1,MC    33503,MC     ENC.SECT.SP. OPT.ACT.AQUA.&NATAT.,9/1/22,,3,O,23910033503,2391,4/20/22,Mc encadrement secteur sportif option activités aquatiques et natation,
2533350411,253,1033504,1,1,MC    33504,MC     ENC.SECT.SP. OPT.ACT.FOR.COU.COL.,9/1/22,,3,O,23910033504,2391,4/20/22,Mc encadrement secteur sportif option activités forme-cours collectifs,
2533350511,253,1033505,1,1,MC    33505,MC     ENC.SECT.SP. OPT.ACT.FOR.HAL.MUS.,9/1/22,,3,O,23910033505,2391,4/20/22,"Mc encadr. secteur sportif opt. activ. forme-haltérophilie,musculation",
2533360511,253,1033605,1,1,MC    33605,MC     COIFFURE COUPE COULEUR (MC3),9/1/15,,3,O,23910033605,2391,4/26/23,Mc coiffure coupe couleur (mc3),RS 2023 : modification du niveau du diplôme
2533420111,253,1034201,1,1,MC    34201,MC     ENTRET.COLLECT. PATRIMOINE (MC3),9/1/08,,3,O,23910034201,2391,4/26/23,mc entretien des collections du patrimoine (mc3),RS 2023 : modification du niveau du diplôme
2533440111,253,1034401,1,1,MC    34401,MC     SURETE ESPAC.OUVERTS PUBLIC(MC3),9/1/01,8/31/24,3,O,23910034401,2391,4/26/23,Mc sûreté des espaces ouverts au public (mc3),RS 2023 : modification du niveau du diplôme
2533440211,253,1034402,1,1,MC    34402,MC     SECU.CIVILE ET D'ENTREPRISE (MC3),9/1/02,8/31/24,3,O,23910034402,2391,4/26/23,Mc sécurité civile et d'entreprise (mc3),RS 2023 : modification du niveau du diplôme
7409990111,740,58199901,1,1,FCND5 99901,FORM COMP NON DIP HORS MLDS NIV 5,9/1/12,,3,O,44110099901,4411,4/18/14,Formation complémentaire non diplômante hors MLDS de niveau 5,
7419990111,741,48199901,1,1,FCND4 99901,FORM COMP NON DIP HORS MLDS NIV 4,9/1/12,,3,O,44210099901,4421,4/18/14,Formation complémentaire non diplômante hors MLDS de niveau 4,
2502231311,250,40122313,1,1,1BMA1 22313,1BMA1 ARMURERIE,9/1/95,,3,O,23B10022313,23B1,5/11/15,1bma1 armurerie,
2502231611,250,40122316,1,1,1BMA1 22316,1BMA1  ART BIJOU OPT.BIJOUT. JOAILLERIE,9/1/11,,3,O,23B10022316,23B1,4/26/23,1bma1 art du bijou option bijouterie joaillerie,
2502231711,250,40122317,1,1,1BMA1 22317,1BMA1  ART BIJOU OPT.BIJOUT. SERTISSAGE,9/1/11,,3,O,23B10022317,23B1,4/26/23,1bma1 art du bijou option bijouterie sertissage,
2502231811,250,40122318,1,1,1BMA1 22318,1BMA1  ART BIJOU OPT.BIJOUT.POLISS.FINIT,9/1/11,,3,O,23B10022318,23B1,4/26/23,1bma1 art du bijou option bijouterie polissage finition,
2502231911,250,40122319,1,1,1BMA1 22319,1BMA1  ORFEVRERIE OPT. MONTURE-TOURNURE,9/1/15,,3,O,23B10022319,23B1,4/26/23,1bma1 orfèvrerie option monture-tournure,
2502240811,250,40122408,1,1,1BMA1 22408,1BMA1  CERAMIQUE,9/1/95,,3,O,23B10022408,23B1,4/26/23,1bma1 céramique,
2502240911,250,40122409,1,1,1BMA1 22409,1BMA1  VERRIER DECORATEUR,9/1/12,,3,O,23B10022409,23B1,4/26/23,1bma1 verrier décorateur,En attente GH.
2502241011,250,40122410,1,1,1BMA1 22410,1BMA1  SOUFFLEUR DE VERRE,9/1/12,,3,O,23B10022410,23B1,4/26/23,1bma1 souffleur de verre,En attente GH.
2502320111,250,40123201,1,1,1BMA1 23201,1BMA1  GRAVURE SUR PIERRE,9/1/15,,3,O,23B10023201,23B1,4/26/23,1bma1 gravure sur pierre,
2502330111,250,40123301,1,1,1BMA1 23301,1BMA1  VOLUMES:STAFF MATERIAUX ASSOCIES,9/1/95,,3,O,23B10023301,23B1,4/26/23,1bma1 volumes : staff et matériaux associés,
2502330411,250,40123304,1,1,1BMA1 23304,1BMA1  ARTS GRAPHIQUES OP.A SIGNALETIQUE,9/1/20,,3,O,23B10023304,23B1,5/23/19,1bma1 arts graphiques option A : signalétique,
